timestamp,cpu_usage,memory_usage,network_utilization,ram_utilization,disk_utilization
2025-09-10 09:24:41.948161,34.39532950658399,57.76126251248677,21.908956485287618,67.75317818129571,20.43480432606938
2025-09-10 09:24:42.248161,34.420670591435766,57.72376984072384,21.745304460397655,67.96501290612903,20.344100045878886
2025-09-10 09:24:42.548161,34.51160954161918,57.66129858679884,21.57214573411533,68.2439143415804,20.4151667143032
2025-09-10 09:24:42.848161,34.53435831152028,57.64003792953208,21.294945282586134,68.0059551099873,20.69424888592653
2025-09-10 09:24:43.148161,34.65549450403641,57.555973071744205,21.3270450888861,68.0936921699795,20.684913191617085
2025-09-10 09:24:43.448161,34.58170724155533,57.65214380842879,21.080878716785506,67.91455285743866,20.508541002100323
2025-09-10 09:24:43.748161,34.64423998284612,57.72439139854087,20.80203829652517,67.81380978818693,20.40020860815817
2025-09-10 09:24:44.048161,34.573756157436094,57.67353475505913,20.657549762203722,67.72286973756658,20.542950184905113
2025-09-10 09:24:44.348161,34.48856193809344,57.86999486182788,20.473415251568674,67.64064822912522,20.269768298794375
2025-09-10 09:24:44.648161,34.61591935595106,57.78165442252336,20.27273515598463,67.45520051614065,19.991842299699965
2025-09-10 09:24:44.948161,34.574000478131424,57.67569894372541,20.373044331047787,67.28575247962883,19.715871661244513
2025-09-10 09:24:45.248161,34.564662171030996,57.50631299217103,20.143274831732306,67.50338893279893,19.50614573771167
2025-09-10 09:24:45.548161,34.43840821252776,56.934151162848,19.999368310019058,67.54378937360883,19.488842072508458
2025-09-10 09:24:45.848161,34.383257413398184,56.79437708424059,19.988778866787364,67.42746978054761,19.56680160922266
2025-09-10 09:24:46.148161,34.402835389087514,56.82199540571645,19.792173611469227,67.42544745956005,19.514350594229867
2025-09-10 09:24:46.448161,34.324539404035434,56.93495423886722,19.756663193583773,67.52817425440281,19.800542342594678
2025-09-10 09:24:46.748161,34.41719171727449,56.99169548284993,19.697463003868904,67.86794227131634,19.88280507957861
2025-09-10 09:24:47.048161,34.378866940986285,57.1185039966986,19.510255412555697,67.86571455299689,19.77226100999263
2025-09-10 09:24:47.348161,34.3491573155798,57.16259606222312,18.94851611742892,67.7474931713732,20.135995857891537
2025-09-10 09:24:47.648161,34.328762419318565,57.45641555716179,18.66676863962315,67.75833644173478,20.056053409698755
2025-09-10 09:24:47.948161,34.25047492658236,57.44798118302682,18.402191861759206,67.72402445455198,19.981497191203584
2025-09-10 09:24:48.248161,34.283360984000836,57.33733870966445,18.295099014837906,67.72435878421518,20.044625758528134
2025-09-10 09:24:48.548161,34.33339542727321,57.35312162031137,18.37804822113703,67.54245689133329,20.076111620325296
2025-09-10 09:24:48.848161,34.48372132888414,57.389742459643976,18.260425234395118,67.43743505396155,19.9076875613879
2025-09-10 09:24:49.148161,34.38036828494997,57.350590367697315,18.521035792263998,67.31224099284881,19.91106150479399
2025-09-10 09:24:49.448161,34.159598282516406,57.598207113166836,18.304188483749993,67.57570859112734,19.799405902078515
2025-09-10 09:24:49.748161,33.97046175231176,57.83741933265593,18.030767511933306,67.35545799387974,19.870971593577362
2025-09-10 09:24:50.048161,33.866670325673645,57.756621438953196,17.80696057647982,67.47533938202766,19.876545186074942
2025-09-10 09:24:50.348161,33.69196796372083,57.916833072091855,17.476126049961973,67.62809030621786,20.035373702596363
2025-09-10 09:24:50.648161,33.413563371632414,58.00208653277646,17.2412019514549,67.50214046213799,19.907193324924304
2025-09-10 09:24:50.948161,33.41841046100519,57.74104317475689,17.041003278460693,67.62007836828906,19.966567297248833
2025-09-10 09:24:51.248161,33.3199147292612,57.75770365563995,16.8759442697791,67.64769162417413,19.86048001007111
2025-09-10 09:24:51.548161,33.262644030915496,57.54878120218893,16.97180774208615,67.61648391675072,19.731736333605955
2025-09-10 09:24:51.848161,33.61177578397134,57.739536711092114,16.71727862622226,67.30565456300155,19.743182404749863
2025-09-10 09:24:52.148161,33.78417792266216,57.861325386050304,16.665133232208117,67.21802464980749,19.85322013922566
2025-09-10 09:24:52.448161,33.90441689256585,57.602016307281914,16.489800954744275,67.12659048261139,20.106538175324943
2025-09-10 09:24:52.748161,33.83522005437059,57.74977445651142,16.634148925985333,67.26739177750672,20.478861801568545
2025-09-10 09:24:53.048161,33.560017191770115,57.674962329205975,16.804603727490907,67.46248155413166,20.78843430739688
2025-09-10 09:24:53.348161,33.245209763008404,57.41536295477437,16.951400232092418,67.26042392216434,20.767257360500498
2025-09-10 09:24:53.648161,33.236746631476464,57.64284662201385,16.939058330144867,67.51999811400442,20.50637816080041
2025-09-10 09:24:53.948161,33.095088662820494,57.82339262048472,16.9757733526024,67.42217960294614,20.32095491732999
2025-09-10 09:24:54.248161,32.979627023494956,58.03739363551843,17.208179852615697,67.39049663988234,20.437990205872858
2025-09-10 09:24:54.548161,33.0132477191249,58.18060125135757,17.04151348956443,67.29499911744436,20.453772893717034
2025-09-10 09:24:54.848161,33.22816916283238,58.00928423947067,17.095056507591053,67.14165804995145,20.285890065473453
2025-09-10 09:24:55.148161,33.45610448202449,57.983903497686384,16.766737134090643,67.01053358647087,20.4353329653594
2025-09-10 09:24:55.448161,33.566887570349905,58.043373563418974,16.420651786008527,67.25114005162287,20.59675717535646
2025-09-10 09:24:55.748161,33.62977429766056,58.10933917464848,15.99668356984863,67.33760317814665,20.494463184140685
2025-09-10 09:24:56.048161,33.39773986276362,57.94648794366519,15.545696334013781,67.60141536968257,20.699707597427363
2025-09-10 09:24:56.348161,33.202172338332446,57.97958023557749,15.4359155047405,67.34845351541588,20.6835401926261
2025-09-10 09:24:56.648161,33.01199491511554,57.807387217491154,15.224839235947371,67.33209404469201,20.738229214093334
2025-09-10 09:24:56.948161,32.91624485232,57.9569503699178,15.19812833079629,67.3111420237299,20.835577224124496
2025-09-10 09:24:57.248161,32.661642416602966,58.23403586815181,15.099989559624392,67.51412293707371,21.084170699141353
2025-09-10 09:24:57.548161,32.58147960095459,58.34200658904224,14.922304618039911,67.41283297007556,21.211505986010543
2025-09-10 09:24:57.848161,32.5256454196678,58.53528623004663,15.071349562159103,67.45607841526709,21.34775282117312
2025-09-10 09:24:58.148161,32.467652076829125,58.53264272349495,15.288115393337836,67.07261173520448,21.500302014778242
2025-09-10 09:24:58.448161,32.505017975028046,58.614848369568655,15.206098221394447,66.87398990578613,21.574014051766962
2025-09-10 09:24:58.748161,32.419312107741334,58.51307073295627,15.295167991953916,66.65496611323483,21.612096303359163
2025-09-10 09:24:59.048161,32.64427797012412,58.528844000162586,14.9706918981343,66.89515297679695,21.621866259761685
2025-09-10 09:24:59.348161,32.92364129665567,58.42783115782535,15.08103347913099,66.93545183145143,21.424004394831137
2025-09-10 09:24:59.648161,33.22004070662764,58.370215495053074,15.230170834896983,67.4056218311223,21.50990166689223
2025-09-10 09:24:59.948161,33.27526758912162,58.166774595666915,15.36879868848261,67.47507015044458,21.350870385715744
2025-09-10 09:25:00.248161,33.25887802106655,58.141867716846505,15.360356783557236,67.47407403455377,21.186030478450835
2025-09-10 09:25:00.548161,33.2542874978427,58.04717645466331,15.437864208951792,67.69820456547338,21.085993421144355
2025-09-10 09:25:00.848161,33.189114325402,58.32832669198988,15.457470541267956,67.8578263218148,21.00106183440534
2025-09-10 09:25:01.148161,32.9274689884977,58.27739563478777,15.19306317122383,67.94841453159326,21.152859931673692
2025-09-10 09:25:01.448161,32.88348293308666,58.21992149116359,14.925947777794091,68.01077484569151,21.243981729890542
2025-09-10 09:25:01.748161,32.67825021254882,58.42203281448156,14.738595673144387,68.0527821283175,20.988653887596115
2025-09-10 09:25:02.048161,32.5743471675824,58.53861469582993,14.39975095103597,67.96197492048346,20.887175111323774
2025-09-10 09:25:02.348161,32.742101281436774,58.746225009553015,14.024096824865946,67.87090265369362,20.927783652043775
2025-09-10 09:25:02.648161,32.69010576689742,58.81831605957154,13.791698995657331,68.01997526565478,21.161104331591858
2025-09-10 09:25:02.948161,32.60354787996648,58.85936123705099,13.736760436598022,67.92750355862813,21.254424612385634
2025-09-10 09:25:03.248161,32.38630533403237,59.04167968448378,13.731546027038464,68.03293245669673,21.140198165544835
2025-09-10 09:25:03.548161,32.21184859492291,58.961731819445674,13.843356580898408,68.21595360023919,21.11074373334167
2025-09-10 09:25:03.848161,32.10635254766363,58.9808102588561,13.752548636883587,68.03046189695108,20.776740234951898
2025-09-10 09:25:04.148161,31.76279920425431,59.1808362939711,13.647461805890176,67.89362543580344,20.794520552518048
2025-09-10 09:25:04.448161,31.47154055196709,59.10792857666787,13.624234054527475,67.87472719911385,20.61850762166735
2025-09-10 09:25:04.748161,31.435317836681513,59.336742718390404,13.696110998190756,68.03704429855522,20.35483485251283
2025-09-10 09:25:05.048161,31.29408415773321,59.395338460317035,13.81208395807236,68.15896819964502,20.20650817147976
2025-09-10 09:25:05.348161,31.28407570764346,59.28987861885164,13.524030550432565,68.20795026206012,20.12097298676254
2025-09-10 09:25:05.648161,31.36427510102862,58.808383319623964,13.309075720284408,68.21629899454564,20.026555733476005
2025-09-10 09:25:05.948161,31.47246425722148,58.11777949043095,13.070241579499758,68.07867083465159,20.452065083280353
2025-09-10 09:25:06.248161,31.336874769760055,57.95102667044194,12.871451410943536,68.37423649084513,20.63326207142954
2025-09-10 09:25:06.548161,31.55105628656098,57.82621440479545,12.434779460074447,67.98414598120962,20.74008513059774
2025-09-10 09:25:06.848161,31.299676536026396,57.65403158124326,12.350061628010396,67.81656873300967,20.908622739933374
2025-09-10 09:25:07.148161,31.127379482188218,57.80799485467414,11.907020186781189,67.81272589089401,20.657091673710458
2025-09-10 09:25:07.448161,31.262482023772275,58.02355203927461,11.786022793571167,68.04889990821836,20.450579336426948
2025-09-10 09:25:07.748161,31.215978006337355,57.951389206005295,11.526702600104565,68.228062198279,20.489877037323502
2025-09-10 09:25:08.048161,31.183673019116284,57.79463995692736,11.76775354726712,68.05214515751175,20.82019835158702
2025-09-10 09:25:08.348161,31.38592336742323,57.77327055438405,11.902998924422226,67.92430166635071,20.96082789754134
2025-09-10 09:25:08.648161,31.658962797178653,57.71017301225706,11.817516468818662,67.9935302455568,20.868079640186345
2025-09-10 09:25:08.948161,31.681813892360772,57.88026922757426,11.53083281598869,67.84387065227625,20.458915083950068
2025-09-10 09:25:09.248161,31.77734901801097,58.0613615080325,11.24630724985427,67.63779722609809,20.363767893082677
2025-09-10 09:25:09.548161,31.709679787475867,58.22017854229978,10.930023144347361,67.51845428726739,20.20225596859479
2025-09-10 09:25:09.848161,31.412445677941324,58.074298906763325,10.539707087795252,67.50928118553774,20.11565007753169
2025-09-10 09:25:10.148161,31.107288015202,57.91671687558279,9.94608068769736,67.85066973130702,20.295806379627614
2025-09-10 09:25:10.448161,30.72092567428903,57.77602014693096,9.608385804327071,68.10115751338634,20.4189940271948
2025-09-10 09:25:10.748161,30.303910957263593,57.72732776018005,9.420893026218849,68.3966387724887,20.62996238192113
2025-09-10 09:25:11.048161,30.133174083355044,57.683552253018256,9.235119587164967,68.3674768883999,20.921333684684864
2025-09-10 09:25:11.348161,30.09539974008152,57.58790158674531,9.081444826844026,68.24752161298292,21.127730747549116
2025-09-10 09:25:11.648161,30.12283849182888,57.48432679463605,8.986571820554461,68.45008199550357,21.083287533543643
2025-09-10 09:25:11.948161,30.25096727821888,57.56567891276681,8.87419830006098,68.2993726849777,20.730192671447295
2025-09-10 09:25:12.248161,30.212596666567364,57.56393845451079,9.00602840035857,68.37636441708608,20.447619321798403
2025-09-10 09:25:12.548161,30.279607634224142,57.83109986093844,9.135393178281044,68.36221702364449,20.460090195669054
2025-09-10 09:25:12.848161,30.597510151116666,57.81877216767146,9.15783643507715,68.38303225007571,20.57597529074518
2025-09-10 09:25:13.148161,30.683957400385033,57.53871290954896,9.095180199900096,68.46976667417007,20.826719179359227
2025-09-10 09:25:13.448161,30.892783354264527,57.651346851147004,8.93857657442386,68.61185283880278,21.008136096783563
2025-09-10 09:25:13.748161,30.84036051817253,57.6486644073103,8.83616460351408,68.53990021302232,21.336655277983375
2025-09-10 09:25:14.048161,30.693965275720135,57.75082416687583,8.628837903895084,68.79177181036714,21.284936371121965
2025-09-10 09:25:14.348161,30.625001912860384,57.48195731899728,8.343628995126897,68.97674806733085,21.361711532836143
2025-09-10 09:25:14.648161,30.434991009808705,57.08582185425545,8.143068533795427,69.09959921886073,21.36748505816722
2025-09-10 09:25:14.948161,30.697910634072596,56.77004560660769,8.016119130509903,69.24709460830691,20.90966169298501
2025-09-10 09:25:15.248161,30.587611045044707,56.60331824992531,7.776319403721732,69.43277689706979,20.80773651924684
2025-09-10 09:25:15.548161,30.379861751790315,56.45942053901139,7.605455106398437,69.35016354775189,20.73483421386017
2025-09-10 09:25:15.848161,30.27877925122311,56.53100957315664,7.5562023925733595,69.46061146268227,20.763030073074148
2025-09-10 09:25:16.148161,30.002846043336913,56.39574533942066,7.5508467208171455,69.49682494628824,20.804319282649914
2025-09-10 09:25:16.448161,30.02585561946299,56.47894235722757,7.283338531241551,69.69125268791925,20.59495414440703
2025-09-10 09:25:16.748161,30.021524326282734,56.53700524346196,6.874673548442253,69.33330612601631,20.685578788977484
2025-09-10 09:25:17.048161,30.230762094375503,56.66790585714979,6.457852269925386,69.17510757785922,20.884077763952945
2025-09-10 09:25:17.348161,30.434348573274928,56.5569128645599,6.342090299321144,69.02698745755549,21.00321044805041
2025-09-10 09:25:17.648161,30.36052541041104,56.60209599713069,6.360760073024803,69.17190536834451,20.916646145012017
2025-09-10 09:25:17.948161,30.41726925741911,56.64268283473526,6.558938633774407,69.26445602437224,21.140982744360258
2025-09-10 09:25:18.248161,30.36203601607811,56.86146697911657,6.729868954751818,69.32305721683665,21.174882009473873
2025-09-10 09:25:18.548161,30.217516792245966,56.73888981866621,6.792007896774608,69.20602984968887,20.90988369303123
2025-09-10 09:25:18.848161,30.384932663482537,56.584101097726375,6.518519680815166,68.97518560563711,20.847730479369176
2025-09-10 09:25:19.148161,30.17186808612214,56.58858376132045,6.544044618963973,68.93237657633492,20.61639408852225
2025-09-10 09:25:19.448161,30.058976739227663,56.79645456300714,6.450148189350775,68.78249898393402,21.001882049416206
2025-09-10 09:25:19.748161,29.792646323672816,56.649197077828674,6.644216261218832,68.8778678909824,21.17859653946803
2025-09-10 09:25:20.048161,29.432886122913562,56.90457746146645,6.757027406003506,69.0684407174105,20.99825999431942
2025-09-10 09:25:20.348161,29.084700024894232,56.89781202195515,6.869867667206869,69.15264992642823,20.78242478276186
2025-09-10 09:25:20.648161,28.87459553383964,56.71313954839153,6.882398838844826,69.31140813702123,20.739688620063994
2025-09-10 09:25:20.948161,28.792404983206758,56.536420292593185,6.92913502801035,69.47815395642118,20.806290770452375
2025-09-10 09:25:21.248161,28.99427433551098,56.55495751775668,7.3461830296973005,69.51735171761179,20.962609466607056
2025-09-10 09:25:21.548161,28.897635793846483,56.591102160591454,7.608518238076007,69.39625951627023,20.918589346224564
2025-09-10 09:25:21.848161,28.717937607419948,56.90975602349522,7.796328492928918,69.62761205005589,20.993137463629893
2025-09-10 09:25:22.148161,28.50227311385265,57.217240914616255,7.873438272247329,69.39714026604663,20.902443822394126
2025-09-10 09:25:22.448161,28.487214019898143,57.16253313807256,7.971828082116687,69.128724746681,20.78007619359622
2025-09-10 09:25:22.748161,28.404349061364435,57.160000680338634,8.055919577613691,69.06774300512836,20.57519697292929
2025-09-10 09:25:23.048161,28.120386701091036,56.85068563808845,7.905824592418093,69.08305458403498,20.443911322653914
2025-09-10 09:25:23.348161,28.05363792012117,56.48339561445169,7.786541054186922,69.18277447342594,20.135932485329274
2025-09-10 09:25:23.648161,27.8863491478097,56.51902340014075,7.496157072469203,69.1475840990807,20.145005396369957
2025-09-10 09:25:23.948161,27.610831313266672,56.61219238991989,7.292924821551942,69.04254912574575,20.190795235619536
2025-09-10 09:25:24.248161,27.713966048041637,56.630904772319795,7.48054793665913,68.9509296088716,20.28323102493122
2025-09-10 09:25:24.548161,27.705584889148184,56.6715491671555,7.753867358054387,68.73424450080398,20.62387954931312
2025-09-10 09:25:24.848161,27.8644933118739,56.82174729025866,8.005086931139207,68.6763198567658,20.679406837132777
2025-09-10 09:25:25.148161,27.786103170168,56.9684874821923,8.52146609318726,68.89502472326164,20.626541577949524
2025-09-10 09:25:25.448161,27.441048905125427,57.13337684352079,8.845772864920054,69.12287813741037,20.728275594551846
2025-09-10 09:25:25.748161,27.24814743207143,56.90750149454856,8.949353666790921,69.18903776946095,20.83936247103739
2025-09-10 09:25:26.048161,27.24462218891776,56.96726224194738,9.248542890187798,69.26008270718003,20.703939770570617
2025-09-10 09:25:26.348161,27.225423562826652,56.74676705086686,9.4409808639185,69.39203797926805,20.8609893665933
2025-09-10 09:25:26.648161,27.475319936751692,56.666550101949866,9.591226248648711,69.45476315828427,20.777212882487923
2025-09-10 09:25:26.948161,27.60424060156106,56.591233072960755,9.643465766145365,69.352722584841,20.882860535165538
2025-09-10 09:25:27.248161,27.602070832389064,56.50344483526239,9.663461618083184,69.44832323252439,21.19121978094355
2025-09-10 09:25:27.548161,27.67181009389341,56.497632969809565,9.764943686092106,69.22817891692364,21.401681491162236
2025-09-10 09:25:27.848161,27.894862790467137,56.08543220846899,9.810598312584702,69.44955062359423,21.447511498673645
2025-09-10 09:25:28.148161,27.918579929336495,55.80185786122605,10.139761524660985,69.30450225932809,21.410872285902027
2025-09-10 09:25:28.448161,27.94950744404522,55.95107564639952,10.49418373401107,69.2499159723974,21.26551239636055
2025-09-10 09:25:28.748161,27.950528794257032,56.11263664290924,10.783344429285352,69.25339847241617,20.928711058247384
2025-09-10 09:25:29.048161,27.96638906764662,56.296716197934764,10.80811130680773,69.44888151328482,20.848018903762465
2025-09-10 09:25:29.348161,27.652148127563986,56.4671000751553,11.126318474765325,69.24629962249627,20.676914371306218
2025-09-10 09:25:29.648161,27.428023651469385,56.332105926360875,11.307148518104182,69.37236947562697,20.492930561687093
2025-09-10 09:25:29.948161,27.07909774469884,56.39767504434397,11.749214687987592,69.43713791573516,20.386621898857957
2025-09-10 09:25:30.248161,26.95330515641727,56.33074358861391,12.236634715930164,69.3377385309183,20.511096716347073
2025-09-10 09:25:30.548161,26.88228139901112,55.87970650929731,12.652920039798863,69.3014881095998,20.568168203488057
2025-09-10 09:25:30.848161,26.856540265430404,55.78507243793483,12.56235502321261,69.2555603959717,20.748266964231654
2025-09-10 09:25:31.148161,26.89620037447619,55.58455501225637,12.62251385246564,68.97318493760712,20.848064391002094
2025-09-10 09:25:31.448161,27.011780797535234,55.760006703807775,12.859038830165188,69.09097754523101,20.94336649968826
2025-09-10 09:25:31.748161,27.113111240865177,55.850735757426726,13.089308062534297,69.11874020753659,20.890791010652947
2025-09-10 09:25:32.048161,27.083159322126416,56.068985656289364,13.021201901080648,69.10605322690954,21.08365886527868
2025-09-10 09:25:32.348161,27.00619090439006,56.078314644765726,13.337303763623265,69.30431571271905,21.16848667018919
2025-09-10 09:25:32.648161,26.862483582654892,55.90156836974138,13.75518315309833,69.47251054249398,21.30584197449984
2025-09-10 09:25:32.948161,27.086661133216182,55.76051214374439,14.100167600267469,69.30964863244142,20.98014599589382
2025-09-10 09:25:33.248161,26.593556258549878,55.88705277478846,14.569652728984003,69.25922871088802,20.449576068858217
2025-09-10 09:25:33.548161,26.663686018337746,55.61588426799853,14.541786336828604,69.11828703038785,20.07349987517302
2025-09-10 09:25:33.848161,26.602665400544396,55.72395423677838,14.764885976440066,69.09949031498996,19.74567722583787
2025-09-10 09:25:34.148161,26.397593081933902,55.82412441846688,14.834235594787394,69.07259785366521,19.315090930290236
2025-09-10 09:25:34.448161,26.328270677066275,55.940157574261896,14.953991399776244,69.35417980724782,19.057692382882525
2025-09-10 09:25:34.748161,26.02839182831708,56.00314926427485,15.410101268546624,69.23057700121583,19.15154106786564
2025-09-10 09:25:35.048161,25.844019549227987,55.910484303844406,15.917368779348436,69.04692416283581,19.18679715945164
2025-09-10 09:25:35.348161,25.582871218141367,55.812902276587145,16.174203943605466,69.02951030696147,19.057547587836257
2025-09-10 09:25:35.648161,25.474316288949684,56.079040326808155,16.60668205211352,69.06673892066127,19.05339953222684
2025-09-10 09:25:35.948161,25.3005249629722,55.826982152514915,16.86352494727986,69.22262721871786,19.003903697074964
2025-09-10 09:25:36.248161,25.232138738387764,55.95663175603936,17.278100480724806,69.15424242842309,19.29628928797264
2025-09-10 09:25:36.548161,25.431705871232488,56.01853577375556,17.551897576138643,69.14527685847138,19.36935096244163
2025-09-10 09:25:36.848161,25.594700918913787,56.12511530088661,17.874341758024386,69.19061045236045,19.47966221341569
2025-09-10 09:25:37.148161,25.484348514713858,56.057024655384225,17.824596854101884,69.13613588397646,19.66210879474759
2025-09-10 09:25:37.448161,25.6345991043282,55.8122922372065,17.966986102411095,68.8271999158087,19.65062933824548
2025-09-10 09:25:37.748161,25.37876343937787,55.72209274198094,18.127001018621336,68.77918170970794,19.703227105339472
2025-09-10 09:25:38.048161,25.364500433403368,55.26534030761206,17.97848096921552,68.61009006987211,19.765049680615792
2025-09-10 09:25:38.348161,25.428886225676887,55.215376942391096,17.816416689773888,68.61700685135048,19.595325224887443
2025-09-10 09:25:38.648161,25.520343156688025,55.617845288143236,17.549894728556414,68.74500271249266,19.597468884810567
2025-09-10 09:25:38.948161,25.74450265342697,55.617532622494274,17.34076292598204,68.910261568689,19.541470322919746
2025-09-10 09:25:39.248161,25.77060616591275,55.62395136549968,17.381828807011455,68.73716154848842,19.50409336590641
2025-09-10 09:25:39.548161,25.943273541048292,55.83203069185491,17.762758450122675,68.78795155780828,19.465233920748826
2025-09-10 09:25:39.848161,26.001507926002688,55.944364277732134,17.976858954593496,68.60046493435945,19.489619965349394
2025-09-10 09:25:40.148161,25.82176519625613,55.81630913999207,18.179247677289887,68.57318175125094,19.43671880248289
2025-09-10 09:25:40.448161,25.760696319560424,55.95173491171873,18.307915137047054,68.61247496507934,19.359141895810577
2025-09-10 09:25:40.748161,25.619173579263368,55.90950789559507,18.30641768276768,68.46975209465542,19.2073697827882
2025-09-10 09:25:41.048161,25.59092099297561,55.93804431894595,18.3233063348078,68.38369234465223,19.060706368487644
2025-09-10 09:25:41.348161,25.471477615112644,55.869784790836206,18.48627657982776,68.28328141344228,18.873658810132522
2025-09-10 09:25:41.648161,25.550507033972064,55.84287416970641,18.47652414157093,68.34093243539078,18.83185871207617
