timestamp,topic,attributes_client.port,attributes_code.filepath,attributes_code.function,attributes_code.lineno,attributes_code.namespace,attributes_db.name,attributes_db.operation,attributes_db.statement,attributes_db.system,attributes_db.user,attributes_http.client_ip,attributes_http.method,attributes_http.request.body.size,attributes_http.request.method,attributes_http.response.status_code,attributes_http.route,attributes_http.status_code,attributes_http.url,attributes_http.user_agent,attributes_network.peer.address,attributes_network.protocol.version,attributes_server.address,attributes_server.port,attributes_url.full,attributes_url.path,attributes_url.scheme,attributes_user_agent.original,body,body_length,context_ip,context_method,context_status_code,context_trace_id,context_url,context_user_agent,correlation_cross_signal_health_score,correlation_error_correlation_score,correlation_error_density,correlation_error_to_request_ratio,correlation_metric_anomaly_rate,correlation_service_diversity,correlation_temporal_overlap,day_of_week,duration_ms,end_time,enhanced_body_length_cv,enhanced_body_length_max,enhanced_body_length_mean,enhanced_body_length_min,enhanced_body_length_p95,enhanced_body_length_std,enhanced_duration_ms_cv,enhanced_duration_ms_max,enhanced_duration_ms_mean,enhanced_duration_ms_min,enhanced_duration_ms_p95,enhanced_duration_ms_std,enhanced_error_rate,enhanced_hour_variance,enhanced_messages_per_minute,enhanced_peak_hour,enhanced_unique_sources,enhanced_value_cv,enhanced_value_max,enhanced_value_mean,enhanced_value_min,enhanced_value_p95,enhanced_value_std,enhanced_window_minutes,error,events_count,exception,hour,is_error,kind,name,observed_ts,parent_span_id,resource_attributes_host.arch,resource_attributes_host.name,resource_attributes_os.description,resource_attributes_os.name,resource_attributes_os.type,resource_attributes_os.version,resource_attributes_process.executable.path,resource_attributes_process.owner,resource_attributes_process.pid,resource_attributes_process.runtime.name,resource_attributes_process.runtime.version,resource_attributes_service.name,resource_attributes_service.version,resource_attributes_telemetry.distro.name,resource_attributes_telemetry.distro.version,resource_attributes_telemetry.sdk.language,resource_attributes_telemetry.sdk.name,resource_attributes_telemetry.sdk.version,severity_number,severity_text,sliding_avg_duration_15m,sliding_avg_duration_5m,sliding_avg_duration_60m,sliding_avg_messages_15m,sliding_avg_messages_5m,sliding_avg_messages_60m,sliding_duration_trend_15m,sliding_duration_trend_5m,sliding_duration_trend_60m,sliding_error_rate_15m,sliding_error_rate_5m,sliding_error_rate_60m,sliding_trend_15m,sliding_trend_5m,sliding_trend_60m,sliding_volume_trend_15m,sliding_volume_trend_5m,sliding_volume_trend_60m,source,span_id,start_time,trace_id,value
2025-12-04T04:45:04.044931+00:00,test-topic-sig,,,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,,,,,,,,,,,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,13.530112,2025-12-04T04:45:04.058461+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,3.0,sql SELECT,,957da87d0b6e014d,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,4893aaa40c19f399,2025-12-04T04:45:04.044931+00:00,44750693dc399b1a6aed2780c14aa369,13.530112
2025-12-04T04:45:04.037366+00:00,test-topic-sig,37882,/var/www/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php,handle,137,Illuminate\Foundation\Http\Kernel,,,,,,,,,GET,200,api/people,,,,172.20.0.1,1.1,localhost,8000,http://localhost:8000/api/people,api/people,http,k6/0.57.0 (https://k6.io/),,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,282.480161,2025-12-04T04:45:04.319846+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,2.0,,4,0.0,2.0,GET /api/people,,,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,957da87d0b6e014d,2025-12-04T04:45:04.037366+00:00,44750693dc399b1a6aed2780c14aa369,282.480161
2025-12-04T04:45:04.044410+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,269.637991,2025-12-04T04:45:04.314048+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,2.0,http.request,,957da87d0b6e014d,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,c675c40c6274a7fe,2025-12-04T04:45:04.044410+00:00,44750693dc399b1a6aed2780c14aa369,269.637991
2025-12-04T04:45:04.041996+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,277.749393,2025-12-04T04:45:04.319746+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,2.0,http.request,,957da87d0b6e014d,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,220742a75c8cf5d6,2025-12-04T04:45:04.041996+00:00,44750693dc399b1a6aed2780c14aa369,277.749393
2025-12-04T04:45:04.044482+00:00,test-topic-sig,,,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,,,,,,,,,,,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,14.309888,2025-12-04T04:45:04.058792+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,3.0,sql SELECT,,b8b960612fd47933,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,16b39654a04fae8a,2025-12-04T04:45:04.044482+00:00,b5b110f1104bb0d51ba7c67b30276307,14.309888
2025-12-04T04:45:04.037366+00:00,test-topic-sig,34626,/var/www/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php,handle,137,Illuminate\Foundation\Http\Kernel,,,,,,,,,GET,200,api/people,,,,172.20.0.1,1.1,localhost,8000,http://localhost:8000/api/people,api/people,http,k6/0.57.0 (https://k6.io/),,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,286.393398,2025-12-04T04:45:04.323759+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,2.0,,4,0.0,2.0,GET /api/people,,,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,b8b960612fd47933,2025-12-04T04:45:04.037366+00:00,b5b110f1104bb0d51ba7c67b30276307,286.393398
2025-12-04T04:45:04.043954+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,272.699253,2025-12-04T04:45:04.316653+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,2.0,http.request,,b8b960612fd47933,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,e476981fbea6c936,2025-12-04T04:45:04.043954+00:00,b5b110f1104bb0d51ba7c67b30276307,272.699253
2025-12-04T04:45:04.041996+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,281.613206,2025-12-04T04:45:04.323609+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,2.0,http.request,,b8b960612fd47933,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,daf453ad71a9987e,2025-12-04T04:45:04.041996+00:00,b5b110f1104bb0d51ba7c67b30276307,281.613206
2025-12-04T04:45:04.290852+00:00,test-topic-sig,,,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,,,,,,,,,,,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,13.850112,2025-12-04T04:45:04.304702+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,3.0,sql SELECT,,17f30dc54811eae5,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,895279f80dd37c47,2025-12-04T04:45:04.290852+00:00,df7ea3661a98ce74af81aecc5f6d06c2,13.850112
2025-12-04T04:45:04.283322+00:00,test-topic-sig,34620,/var/www/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php,handle,137,Illuminate\Foundation\Http\Kernel,,,,,,,,,GET,200,api/people,,,,172.20.0.1,1.1,localhost,8000,http://localhost:8000/api/people,api/people,http,k6/0.57.0 (https://k6.io/),,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,263.600623,2025-12-04T04:45:04.546922+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,2.0,,4,0.0,2.0,GET /api/people,,,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,17f30dc54811eae5,2025-12-04T04:45:04.283322+00:00,df7ea3661a98ce74af81aecc5f6d06c2,263.600623
2025-12-04T04:45:04.290289+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,250.999315,2025-12-04T04:45:04.541288+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,2.0,http.request,,17f30dc54811eae5,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,452dd285d535f86c,2025-12-04T04:45:04.290289+00:00,df7ea3661a98ce74af81aecc5f6d06c2,250.999315
2025-12-04T04:45:04.288059+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,GET,,,,,200,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,258.75233,2025-12-04T04:45:04.546811+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,2.0,http.request,,17f30dc54811eae5,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,ba0a92e7b58a564e,2025-12-04T04:45:04.288059+00:00,df7ea3661a98ce74af81aecc5f6d06c2,258.75233
2025-12-04T04:45:04.722632+00:00,test-topic-sig,,,,,,test_crud,INSERT,"insert into ""people"" (""name"", ""age"", ""updated_at"", ""created_at"") values (?, ?, ?, ?) returning ""id""",pgsql,root,,,,,,,,,,,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,13.050112,2025-12-04T04:45:04.735682+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,3.0,sql INSERT,,1efe0ef38630eecd,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,3658b31e49fe3ac5,2025-12-04T04:45:04.722632+00:00,15cfbbb224476aa82015c0f289492882,13.050112
2025-12-04T04:45:04.711444+00:00,test-topic-sig,37874,/var/www/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php,handle,137,Illuminate\Foundation\Http\Kernel,,,,,,,,32,POST,201,api/people,,,,172.20.0.1,1.1,localhost,8000,http://localhost:8000/api/people,api/people,http,k6/0.57.0 (https://k6.io/),,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,25.907724,2025-12-04T04:45:04.737352+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,2.0,,4,0.0,2.0,POST /api/people,,,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,1efe0ef38630eecd,2025-12-04T04:45:04.711444+00:00,15cfbbb224476aa82015c0f289492882,25.907724
2025-12-04T04:45:04.721205+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,POST,,,,,201,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,15.791612,2025-12-04T04:45:04.736997+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,2.0,http.request,,1efe0ef38630eecd,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,dc0b25458b697017,2025-12-04T04:45:04.721205+00:00,15cfbbb224476aa82015c0f289492882,15.791612
2025-12-04T04:45:04.718561+00:00,test-topic-sig,,,,,,,,,,,172.20.0.1,POST,,,,,201,http://localhost:8000/api/people,k6/0.57.0 (https://k6.io/),,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,18.713788,2025-12-04T04:45:04.737275+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,2.0,http.request,,1efe0ef38630eecd,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,a0ebfaca9233820e,2025-12-04T04:45:04.718561+00:00,15cfbbb224476aa82015c0f289492882,18.713788
2025-12-04T04:45:04.389708+00:00,test-topic-sig,,,,,,test_crud,SELECT,"select * from ""people""",pgsql,root,,,,,,,,,,,,,,,,,,,,,,,,,,0.9215686274509804,0,0.0784313725490196,0.0,0.0,0,,3,14.28992,2025-12-04T04:45:04.403998+00:00,10.009448625171474,12.0,0.1141439205955335,0.0,0.0,1.1425177090766447,1.0983595213256103,286.393398,109.89775134739455,0.0,271.9045029,120.70724156468522,0.0,0.0,80.6,4,2,1.0967559768934585,286.393398,109.98708137220845,0.809984,271.9045029,120.62898887603679,5,,0.0,,4,0.0,3.0,sql SELECT,,0b7745a9c928f1fc,x86_64,37a63f37c7d8,5.14.0-503.14.1.el9_5.x86_64,Linux,linux,#1 SMP PREEMPT_DYNAMIC Thu Nov 7 15:41:49 EST 2024,/usr/local/sbin/php-fpm,www-data,,fpm-fcgi,8.2.29,laravel,dev-master,opentelemetry-php-instrumentation,1.0.0beta3,php,opentelemetry,1.2.2,,,128.4697354321295,109.89775134739455,125.51867199633757,214.13333333333333,80.6,104.66666666666667,0.0015978429275041737,-0.05443324772496512,0.0016448186209632057,0.0,0.0,0.0,0.001613603917013035,-0.055723628975971315,0.0016332456262743058,-342.8000000000002,-17.600000000000005,-359.50000000000034,laravel,5f53767b8abdde93,2025-12-04T04:45:04.389708+00:00,b16a15b070da0bbbe9e8a9fed7e845bd,14.28992
